molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL3094419,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)n1)C(=O)O,active,300.0
CHEMBL3094418,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc4c(c3)CCCC4)cs2)n1)C(=O)O,active,400.0
CHEMBL3094417,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)n1)C(=O)O,intermediate,5000.0
CHEMBL3094416,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(F)cc3F)cs2)n1)C(=O)O,intermediate,1800.0
CHEMBL3094415,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(F)c(F)c3)cs2)n1)C(=O)O,intermediate,1600.0
CHEMBL3094414,CCCCCC[C@H](Sc1nc(Cl)cc(Nc2nc(-c3ccc4ccccc4c3)cs2)n1)C(=O)O,active,600.0
CHEMBL3094413,CCCCCC[C@@H](Sc1nc(Cl)cc(Nc2nc(-c3ccc4ccccc4c3)cs2)n1)C(=O)O,active,600.0
CHEMBL3094412,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc4ccccc4c3)cs2)n1)C(=O)O,active,400.0
CHEMBL3094411,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3cccc4ccccc34)cs2)n1)C(=O)O,intermediate,1700.0
CHEMBL3091500,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Br)cc3)cs2)n1)C(=O)O,active,800.0
CHEMBL3091499,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(C)cc3)cs2)n1)C(=O)O,active,700.0
CHEMBL3091498,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccccc3)cs2)n1)C(=O)O,active,800.0
CHEMBL3091497,O=C(O)C(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)c1cccc2ccccc12,active,500.0
CHEMBL3091496,O=C(O)CSc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1,intermediate,2300.0
CHEMBL3091495,CCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc4ccccc4c3)cs2)n1)C(=O)O,intermediate,1400.0
CHEMBL3094433,CCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,intermediate,1400.0
CHEMBL3094432,CCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,intermediate,1200.0
CHEMBL3094431,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,active,700.0
CHEMBL3094429,CCCCCCC(Sc1nc(Cl)cc(Nc2cccc(-c3ccccc3)c2)n1)C(=O)O,intermediate,4000.0
CHEMBL460616,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(-c3ccccc3)cc2)n1)C(=O)O,intermediate,1600.0
CHEMBL3092283,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(-c3ccccc3)cc2)CC2CCCCC2)cc1,active,800.0
CHEMBL3092271,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(Oc3ccccc3)cc2)cc1,active,1000.0
CHEMBL3092270,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Oc3ccccc3)cc2)cc1,intermediate,1700.0
CHEMBL3092269,O=C(O)c1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(Nc3ccccc3)cc2)cc1,intermediate,7200.0
CHEMBL3092263,COc1ccc(CN(CC2CCCCC2)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,inactive,10200.0
CHEMBL3092287,COc1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,inactive,13800.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,3.0
CHEMBL3288307,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1ccccc1,inactive,23600.0
CHEMBL3288308,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc(Cl)c1,intermediate,5700.0
CHEMBL3288309,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc(Br)c1,intermediate,7300.0
CHEMBL3288310,COc1ccc(NC2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,inactive,16900.0
CHEMBL3288311,COc1ccc(NC2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1OC,inactive,50000.0
CHEMBL3288312,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2NCc1cccc(Br)c1,inactive,50000.0
CHEMBL3288313,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc2ccccc12,intermediate,2100.0
CHEMBL3288314,Cc1ccccc1NC1=NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,inactive,50000.0
CHEMBL3288315,CC(C)c1cccc(NC2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)c1,inactive,50000.0
CHEMBL3288316,CC(C)(C)c1cccc(NC2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)c1,inactive,50000.0
CHEMBL3288317,COc1cccc(NC2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)c1,intermediate,8800.0
CHEMBL3288318,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc(-c2ccccc2)c1,inactive,50000.0
CHEMBL3288319,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc2ncccc12,active,150.0
CHEMBL3288320,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc2c(Br)cccc12,inactive,50000.0
CHEMBL3288321,O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)N=C2Nc1cccc2c1OCO2,inactive,50000.0
CHEMBL3289096,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3,intermediate,1100.0
CHEMBL3289097,CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@@]1(C)CC[C@@H]([C@H](CCC=C(C)C)C(=O)O)[C@]1(C)CC3,active,400.0
CHEMBL3289098,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,intermediate,1200.0
CHEMBL566929,CC(C)=CCC[C@H](C(=O)O)[C@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3,active,900.0
CHEMBL3289099,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,intermediate,3000.0
CHEMBL3289100,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@H]([C@H](CCC=C(C)C)C(=O)O)CC[C@]4(C)C3=CC[C@H]2C1(C)C,active,400.0
CHEMBL3289101,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,inactive,10000.0
CHEMBL3289102,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,inactive,10000.0
CHEMBL3289103,CC(C)[C@@H]1CC[C@]2(C)[C@H](C(=O)C=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,active,1000.0
CHEMBL3289104,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,inactive,10000.0
CHEMBL3289105,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,intermediate,8500.0
CHEMBL3289106,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,inactive,10000.0
CHEMBL3289107,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12,active,900.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2400.0
CHEMBL267225,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,intermediate,5000.0
CHEMBL437964,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,intermediate,3000.0
CHEMBL236906,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,intermediate,3000.0
CHEMBL237111,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O,intermediate,3000.0
CHEMBL3289346,CCOC(=O)C1=C(C(=O)c2ccc(OC)cc2)[C@H](c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=O)N1,intermediate,4160.0
CHEMBL3289347,CCOC(=O)C1=C(C(=O)c2ccc(OC)cc2)[C@H](c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=O)N1C,intermediate,7560.0
CHEMBL3289348,CCOC(=O)C1=C(C(=O)c2ccc(OC)cc2)C(c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=S)N1,inactive,30000.0
CHEMBL2392188,COc1cc(/C=C/C(=O)/C=C/c2cc(CC=C(C)C)c(O)c(OC)c2)cc(CC=C(C)C)c1O,intermediate,1500.0
CHEMBL3290185,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2cc(F)c(O)c(OC)c2)cc(F)c1O,intermediate,8700.0
CHEMBL270718,Clc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,active,20.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,600.0
CHEMBL3290441,COc1cc(/C=C/c2cc(/C=C/c3cc(CC=C(C)C)c(O)c(OC)c3)[nH]n2)cc(CC=C(C)C)c1O,active,13.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,intermediate,1200.0
CHEMBL3094433,CCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,intermediate,1400.0
CHEMBL3094432,CCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,intermediate,1200.0
CHEMBL3094431,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1)C(=O)O,active,700.0
CHEMBL3091496,O=C(O)CSc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3)cs2)n1,intermediate,2300.0
CHEMBL3091498,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccccc3)cs2)n1)C(=O)O,active,800.0
CHEMBL3091499,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(C)cc3)cs2)n1)C(=O)O,active,700.0
CHEMBL3094412,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc4ccccc4c3)cs2)n1)C(=O)O,active,400.0
CHEMBL3094415,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(F)c(F)c3)cs2)n1)C(=O)O,intermediate,1600.0
CHEMBL3094416,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(F)cc3F)cs2)n1)C(=O)O,intermediate,1800.0
CHEMBL3094417,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)n1)C(=O)O,intermediate,5000.0
CHEMBL3094418,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc4c(c3)CCCC4)cs2)n1)C(=O)O,active,400.0
CHEMBL3318411,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(C(=O)O)cc3)cs2)n1)C(=O)O,inactive,10000.0
CHEMBL3094425,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccccc3)c(C)s2)n1)C(=O)O,active,700.0
CHEMBL3094426,CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Br)cc3)c(C)s2)n1)C(=O)O,intermediate,1300.0
CHEMBL3094410,CCCCCCC(Sc1nc(Cl)cc(Nc2nc3c(s2)CCc2cc(OC)ccc2-3)n1)C(=O)O,intermediate,1900.0
CHEMBL3342712,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,10.0
CHEMBL3342847,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)nc4)ccc3c(=O)[nH]2)c1,active,23.0
CHEMBL3342848,CC(C)C(=O)NCc1cnc(C(F)F)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,33.0
CHEMBL3342849,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,active,5.0
CHEMBL3342850,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3nc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,11.0
CHEMBL3342851,CC(C)C(=O)NCc1cnc(C(F)F)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,active,111.0
CHEMBL3342712,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,234.0
CHEMBL3342849,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,active,376.0
CHEMBL3342850,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3nc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,328.0
CHEMBL3356955,NS(=O)(=O)c1ccccc1S(=O)(=O)NC(=O)c1ccc(C#Cc2ccccc2)cc1,active,10.0
CHEMBL3342692,Cn1c(Nc2cc(CNC(=O)C(C)(C)C)ccc2Cl)nc2cc(C(=O)Nc3ccc(Br)cc3)c(OCC(F)F)cc21,active,3.0
CHEMBL3342695,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ccc(OCC(F)F)c(C(=O)Nc3ccc(Br)cc3)c2)c1,active,2.0
CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,0.94
CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,12.0
CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,12.0
CHEMBL3342694,O=C(Nc1ccc(C(F)(F)F)cn1)c1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,active,49.0
CHEMBL3342694,O=C(Nc1ccc(C(F)(F)F)cn1)c1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,active,500.0
CHEMBL3342696,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(Cl)cccc3C(F)(F)F)cc2[nH]1,active,0.1
CHEMBL3342696,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(Cl)cccc3C(F)(F)F)cc2[nH]1,active,1.2
CHEMBL3342697,O=C(Nc1ccnc2c(Nc3ccc(C(F)(F)F)cc3)nsc12)c1c(F)cccc1Cl,active,157.0
CHEMBL3342698,O=C(Nc1ccc2cnn(-c3ccc(Br)cc3)c(=O)c2c1)c1c(F)cccc1Cl,active,179.0
CHEMBL3342699,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ccnc3c(Nc4ccc(C(F)(F)F)cc4)nsc23)c1,active,3.0
CHEMBL3342700,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ccc3cnn(-c4ccc(C(F)(F)F)cc4)c(=O)c3c2)c1,active,5.0
CHEMBL3342703,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)ccc3c(=O)[nH]2)c1,active,42.0
CHEMBL3342704,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Br)ccc3c(=O)[nH]2)c1,active,36.0
CHEMBL3342705,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(C(F)(F)F)ccc3c(=O)[nH]2)c1,active,26.0
CHEMBL3342706,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(C4CC4)ccc3c(=O)[nH]2)c1,active,58.0
CHEMBL3342707,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc([N+](=O)[O-])ccc3c(=O)[nH]2)c1,active,63.0
CHEMBL3342708,COc1ccc2c(=O)[nH]c(-c3cc(CNC(=O)C(C)C)ccc3Cl)nc2c1,active,304.0
CHEMBL3342712,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,7.0
CHEMBL3342713,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(N4CCC(C(F)(F)F)CC4)ccc3c(=O)[nH]2)c1,active,74.0
CHEMBL3342714,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3ccc(-c4ccc(C(F)(F)F)cc4)cc3c(=O)[nH]2)c1,active,55.0
CHEMBL3342715,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(-c4ccc(C(F)(F)F)cc4)cc3c(=O)[nH]2)c1,active,36.0
CHEMBL3342716,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(C4CC4)cc3c(=O)[nH]2)c1,active,32.0
CHEMBL3342717,COc1cc2c(=O)[nH]c(-c3cc(CNC(=O)C(C)C)ccc3Cl)nc2cc1Cl,active,111.0
CHEMBL3342718,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(N4CCOCC4)cc3c(=O)[nH]2)c1,active,261.0
CHEMBL3342719,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(N4CCC(C(F)F)CC4)cc3c(=O)[nH]2)c1,active,24.0
CHEMBL3342838,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(-c4ccncc4)cc3c(=O)[nH]2)c1,active,481.0
CHEMBL3342840,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(N4CCC(O)CC4)cc3c(=O)[nH]2)c1,active,713.0
CHEMBL3342841,CC(=O)O[C@H]1CCN(c2cc3c(=O)[nH]c(-c4cc(CNC(=O)C(C)C)ccc4Cl)nc3cc2Cl)C1,active,243.0
CHEMBL3342842,CC(=O)O[C@@H]1CCN(c2cc3c(=O)[nH]c(-c4cc(CNC(=O)C(C)C)ccc4Cl)nc3cc2Cl)C1,active,248.0
CHEMBL3342846,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(Cl)c(N4CC(C(=O)NC(C)(C)C)C4)cc3c(=O)[nH]2)c1,active,59.0
CHEMBL3342847,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)nc4)ccc3c(=O)[nH]2)c1,active,16.0
CHEMBL3342848,CC(C)C(=O)NCc1cnc(C(F)F)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,6.0
CHEMBL3342849,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,active,5.0
CHEMBL3342850,CC(C)C(=O)NCc1ccc(Cl)c(-c2nc3nc(-c4ccc(C(F)(F)F)cc4)ccc3c(=O)[nH]2)c1,active,10.0
CHEMBL3342851,CC(C)C(=O)NCc1cnc(C(F)F)c(-c2nc3cc(-c4ccc(C(F)(F)F)cc4)ncc3c(=O)[nH]2)c1,active,4.0
CHEMBL3394323,CC1=C(C(=O)OCc2ccccc2)C(c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=O)N1CCC(=O)O,active,410.0
CHEMBL3394322,CC1=C(C(=O)OCc2ccccc2)C(c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=O)N1,intermediate,1400.0
CHEMBL3394321,CC1=C(C(=O)c2cc(Br)ccc2O)C(c2ccc(-c3cccc(C(F)(F)F)c3)o2)NC(=O)N1,intermediate,5600.0
CHEMBL1819479,CCCC/C(=C\c1cc(OCc2ccc(C(F)(F)F)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,inactive,10000.0
CHEMBL3397710,CCCC/C(=C\c1cc(OCc2ccccc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,5600.0
CHEMBL3397711,CCCC/C(=C\c1cc(OC/C=C/c2ccccc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,5000.0
CHEMBL3397715,CCCC/C(=C\c1cc(OCc2ccc(F)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,4900.0
CHEMBL3397716,CCCC/C(=C\c1cc(OCc2ccc(Cl)c(Cl)c2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,1600.0
CHEMBL3397717,CCCC/C(=C\c1cc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,inactive,10000.0
CHEMBL3397719,CCCC/C(=C\c1cc(OCc2cc3ccccc3s2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,9200.0
CHEMBL3397720,CCCC/C(=C\c1cc(OCc2csc(-c3ccc(C(F)(F)F)cc3)n2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,inactive,10000.0
CHEMBL3397721,CCCC/C(=C\c1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,3000.0
CHEMBL3397723,CCCC/C(=C\c1cc(OCc2ccc(Oc3ccccn3)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,inactive,10000.0
CHEMBL3397726,CCCC/C(=C\c1cc(OCC(c2ccccc2)c2ccccc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,inactive,10000.0
CHEMBL3397727,CCCC/C(=C\c1cc(OCC2CCC(C(F)(F)F)CC2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,2500.0
CHEMBL3397728,CCCC/C(=C\c1cc(OCCc2ccc(C(F)(F)F)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,3100.0
CHEMBL3397724,CCCC/C(=C\c1cc(OCc2ccc(OCCN3CCOCC3)cc2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,intermediate,8700.0
CHEMBL3397729,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(C(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2400.0
CHEMBL3526978,COc1cc(C(=O)NS(=O)(=O)c2ccccc2S(N)(=O)=O)ccc1C#CC1CC1,intermediate,2000.0
CHEMBL3527201,CC(C)C#Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2S(N)(=O)=O)cc1OCCC(F)(F)F,intermediate,2000.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,1590.0
CHEMBL483894,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)c(Br)[nH]1,intermediate,3940.0
CHEMBL1076694,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,active,216.0
CHEMBL180650,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,active,23.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,6.0
CHEMBL483894,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccc(C(F)(F)F)cc3)nc2)c(Br)[nH]1,active,7.0
CHEMBL180650,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,active,960.0
CHEMBL1076694,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(-c4ccc(C(C)(C)C)cc4)ccc32)cc1,intermediate,2580.0
CHEMBL1288946,Fc1cccc(Cl)c1-c1noc(-c2ccc(Br)cc2)n1,inactive,30000.0
CHEMBL3604285,O=C(NCc1ccccc1)N(Cc1cccc(C#Cc2ccccc2)c1)c1ccccc1,inactive,10000.0
CHEMBL1683218,O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,10000.0
CHEMBL261385,COc1ccc(-c2nc3c4ccc(F)cc4c4c(=O)[nH]ccc4c3[nH]2)cc1,inactive,10000.0
CHEMBL436640,O=c1[nH]ccc2c3[nH]c(-c4ccccc4)nc3c3ccc(F)cc3c12,inactive,10000.0
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,inactive,10000.0
CHEMBL519337,CCOC(=O)c1c(-c2cccc(Cl)c2)[nH]c2c1cc(O)c1ccccc12,intermediate,9200.0
CHEMBL1288945,Fc1cccc(Cl)c1-c1cnc(-c2ccc(Br)cc2)[nH]1,intermediate,3700.0
CHEMBL261604,O=c1[nH]ccc2c3[nH]c(-c4cccc(Cl)c4)nc3c3ccc(F)cc3c12,intermediate,2500.0
CHEMBL527421,CCOC(=O)c1c(Cc2cccc(Cl)c2)[nH]c2c1cc(O)c1cc(OC)c(OC)cc12,intermediate,1700.0
CHEMBL1683191,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(-c2ccccc2)c1,intermediate,1700.0
CHEMBL1934795,Cc1cccc(-c2nc3cnc4cc(Br)ccc4c3[nH]2)c1,intermediate,1500.0
